QQQ / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
QQQ / 1day / TREND_PULLBACK: done (32.0s, 6881 candles)
QQQ / 1week / TREND_PULLBACK: done (4.9s, 1427 candles)
IWM / 1h / TREND_PULLBACK: done (14.6s, 3470 candles)
IWM / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
IWM / 1day / TREND_PULLBACK: done (29.9s, 6573 candles)
IWM / 1week / TREND_PULLBACK: done (4.8s, 1364 candles)
AAPL / 1h / TREND_PULLBACK: done (13.7s, 3471 candles)
AAPL / 4h / TREND_PULLBACK: done (0.1s, 493 candles)
AAPL / 1day / TREND_PULLBACK: done (51.2s, 11490 candles)
AAPL / 1week / TREND_PULLBACK: done (9.8s, 2379 candles)
MSFT / 1h / TREND_PULLBACK: done (12.9s, 3471 candles)
MSFT / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
MSFT / 1day / TREND_PULLBACK: done (46.4s, 10164 candles)
MSFT / 1week / TREND_PULLBACK: done (7.4s, 2105 candles)
GOOGL / 1h / TREND_PULLBACK: done (13.7s, 3471 candles)
GOOGL / 4h / TREND_PULLBACK: done (0.2s, 493 candles)
GOOGL / 1day / TREND_PULLBACK: done (22.7s, 5512 candles)
GOOGL / 1week / TREND_PULLBACK: done (4.4s, 1143 candles)
TSLA / 1h / TREND_PULLBACK: done (12.7s, 3471 candles)
TSLA / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
TSLA / 1day / TREND_PULLBACK: done (16.7s, 4037 candles)
TSLA / 1week / TREND_PULLBACK: done (2.4s, 837 candles)
AMZN / 1h / TREND_PULLBACK: done (13.3s, 3471 candles)
AMZN / 4h / TREND_PULLBACK: done (0.9s, 493 candles)
AMZN / 1day / TREND_PULLBACK: done (32.5s, 7338 candles)
AMZN / 1week / TREND_PULLBACK: done (5.7s, 1522 candles)
NVDA / 1h / TREND_PULLBACK: done (13.2s, 3471 candles)
NVDA / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
NVDA / 1day / TREND_PULLBACK: done (31.2s, 6913 candles)
NVDA / 1week / TREND_PULLBACK: done (4.7s, 1434 candles)
META / 1h / TREND_PULLBACK: done (13.3s, 3471 candles)
META / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
META / 1day / TREND_PULLBACK: done (15.6s, 3560 candles)
META / 1week / TREND_PULLBACK: done (2.3s, 739 candles)
NFLX / 1h / TREND_PULLBACK: done (12.9s, 3471 candles)
NFLX / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
NFLX / 1day / TREND_PULLBACK: done (26.1s, 6076 candles)
NFLX / 1week / TREND_PULLBACK: done (3.9s, 1260 candles)
AVGO / 1h / TREND_PULLBACK: done (12.8s, 3471 candles)
AVGO / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
AVGO / 1day / TREND_PULLBACK: done (19.3s, 4262 candles)
AVGO / 1week / TREND_PULLBACK: done (2.7s, 884 candles)
ADBE / 1h / TREND_PULLBACK: done (13.5s, 3471 candles)
ADBE / 4h / TREND_PULLBACK: done (0.1s, 493 candles)
ADBE / 1day / TREND_PULLBACK: done (46.3s, 10058 candles)
ADBE / 1week / TREND_PULLBACK: done (8.6s, 2083 candles)
CRM / 1h / TREND_PULLBACK: done (12.6s, 3470 candles)
CRM / 4h / TREND_PULLBACK: done (0.2s, 493 candles)
CRM / 1day / TREND_PULLBACK: done (24.7s, 5552 candles)
CRM / 1week / TREND_PULLBACK: done (4.1s, 1151 candles)
INTU / 1h / TREND_PULLBACK: done (12.6s, 3471 candles)
INTU / 4h / TREND_PULLBACK: done (0.7s, 493 candles)
INTU / 1day / TREND_PULLBACK: done (39.8s, 8394 candles)
INTU / 1week / TREND_PULLBACK: done (6.8s, 1740 candles)
SHOP / 1h / TREND_PULLBACK: done (13.4s, 3471 candles)
SHOP / 4h / TREND_PULLBACK: done (0.6s, 493 candles)
SHOP / 1day / TREND_PULLBACK: done (11.3s, 2806 candles)
SHOP / 1week / TREND_PULLBACK: done (1.1s, 582 candles)
PYPL / 1h / TREND_PULLBACK: done (12.2s, 3471 candles)
PYPL / 4h / TREND_PULLBACK: done (0.2s, 493 candles)
PYPL / 1day / TREND_PULLBACK: done (11.1s, 2775 candles)
PYPL / 1week / TREND_PULLBACK: done (1.0s, 575 candles)
XYZ / 1h / TREND_PULLBACK: done (10.6s, 2596 candles)
XYZ / 4h / TREND_PULLBACK: done (0.1s, 369 candles)
XYZ / 1day / TREND_PULLBACK: done (10.1s, 2678 candles)
XYZ / 1week / TREND_PULLBACK: done (0.9s, 556 candles)
ROKU / 1h / TREND_PULLBACK: done (13.5s, 3471 candles)
ROKU / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
ROKU / 1day / TREND_PULLBACK: done (9.0s, 2211 candles)
ROKU / 1week / TREND_PULLBACK: done (0.6s, 459 candles)
TWLO / 1h / TREND_PULLBACK: done (13.4s, 3470 candles)
TWLO / 4h / TREND_PULLBACK: done (0.7s, 493 candles)
TWLO / 1day / TREND_PULLBACK: done (10.2s, 2530 candles)
TWLO / 1week / TREND_PULLBACK: done (0.7s, 525 candles)
ZM / 1h / TREND_PULLBACK: done (13.1s, 3471 candles)
ZM / 4h / TREND_PULLBACK: done (0.6s, 493 candles)
ZM / 1day / TREND_PULLBACK: done (6.1s, 1821 candles)
ZM / 1week / TREND_PULLBACK: done (0.1s, 378 candles)
DDOG / 1h / TREND_PULLBACK: done (13.7s, 3471 candles)
DDOG / 4h / TREND_PULLBACK: done (0.6s, 493 candles)
DDOG / 1day / TREND_PULLBACK: done (6.2s, 1715 candles)
DDOG / 1week / TREND_PULLBACK: done (0.3s, 356 candles)
NET / 1h / TREND_PULLBACK: done (13.8s, 3470 candles)
NET / 4h / TREND_PULLBACK: done (0.9s, 493 candles)
NET / 1day / TREND_PULLBACK: done (6.1s, 1719 candles)
NET / 1week / TREND_PULLBACK: done (0.1s, 357 candles)
OKTA / 1h / TREND_PULLBACK: done (13.0s, 3471 candles)
OKTA / 4h / TREND_PULLBACK: done (0.2s, 493 candles)
OKTA / 1day / TREND_PULLBACK: done (9.7s, 2331 candles)
OKTA / 1week / TREND_PULLBACK: done (0.8s, 484 candles)
CRWD / 1h / TREND_PULLBACK: done (12.9s, 3471 candles)
CRWD / 4h / TREND_PULLBACK: done (0.7s, 493 candles)
CRWD / 1day / TREND_PULLBACK: done (6.4s, 1784 candles)
CRWD / 1week / TREND_PULLBACK: done (0.1s, 370 candles)
SNOW / 1h / TREND_PULLBACK: done (13.9s, 3470 candles)
SNOW / 4h / TREND_PULLBACK: done (0.7s, 493 candles)
SNOW / 1day / TREND_PULLBACK: done (4.5s, 1465 candles)
SNOW / 1week / TREND_PULLBACK: done (0.1s, 304 candles)
MSTR / 1h / TREND_PULLBACK: done (13.2s, 3471 candles)
MSTR / 4h / TREND_PULLBACK: done (0.7s, 493 candles)
MSTR / 1day / TREND_PULLBACK: done (30.0s, 7068 candles)
MSTR / 1week / TREND_PULLBACK: done (5.4s, 1466 candles)
COIN / 1h / TREND_PULLBACK: done (12.2s, 3471 candles)
COIN / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
COIN / 1day / TREND_PULLBACK: done (4.1s, 1321 candles)
COIN / 1week / TREND_PULLBACK: done (0.1s, 274 candles)
DASH / 1h / TREND_PULLBACK: done (14.4s, 3471 candles)
DASH / 4h / TREND_PULLBACK: done (0.8s, 493 candles)
DASH / 1day / TREND_PULLBACK: done (4.7s, 1406 candles)
DASH / 1week / TREND_PULLBACK: done (0.1s, 292 candles)
UPST / 1h / TREND_PULLBACK: done (13.4s, 3471 candles)
UPST / 4h / TREND_PULLBACK: done (0.7s, 493 candles)
UPST / 1day / TREND_PULLBACK: done (4.3s, 1401 candles)
UPST / 1week / TREND_PULLBACK: done (0.1s, 291 candles)
SPY / 1h / VOLATILITY_SQUEEZE ma200: done (13.1s, 3470 candles)
SPY / 4h / VOLATILITY_SQUEEZE ma200: done (0.8s, 493 candles)
SPY / 1day / VOLATILITY_SQUEEZE ma200: done (36.5s, 8423 candles)
SPY / 1week / VOLATILITY_SQUEEZE ma200: done (6.3s, 1746 candles)
QQQ / 1h / VOLATILITY_SQUEEZE ma200: done (13.0s, 3471 candles)
QQQ / 4h / VOLATILITY_SQUEEZE ma200: done (0.8s, 493 candles)
QQQ / 1day / VOLATILITY_SQUEEZE ma200: done (29.9s, 6881 candles)
QQQ / 1week / VOLATILITY_SQUEEZE ma200: done (5.5s, 1427 candles)
IWM / 1h / VOLATILITY_SQUEEZE ma200: done (12.5s, 3470 candles)
IWM / 4h / VOLATILITY_SQUEEZE ma200: done (0.7s, 493 candles)
IWM / 1day / VOLATILITY_SQUEEZE ma200: done (26.6s, 6573 candles)
IWM / 1week / VOLATILITY_SQUEEZE ma200: done (4.6s, 1364 candles)
AAPL / 1h / VOLATILITY_SQUEEZE ma200: done (13.2s, 3471 candles)
AAPL / 4h / VOLATILITY_SQUEEZE ma200: done (0.7s, 493 candles)
